,regio1,serviceCharge,newlyConst,balcony,totalRent,yearConstructed,hasKitchen,cellar,baseRent,livingSpace,typeOfFlat,noRooms,garden,cities,date
88511,Hamburg,230.0,True,True,1585.2,2019,True,True,1355.2,79.7,apartment,3,False,Hamburg,Oct19
88550,Hamburg,111.0,False,True,1332.11,2016,True,True,1111.11,91.78,apartment,3,False,Hamburg,Sep18
88568,Hamburg,404.15,False,True,2400.0,1900,True,True,1750.0,90.0,apartment,3,False,Hamburg,May19
88683,Hamburg,140.0,False,True,894.0,1996,True,True,754.0,59.79,apartment,2,True,Hamburg,Feb20
88727,Hamburg,126.0,False,False,767.5,1935,False,False,611.5,45.62,apartment,2,False,Hamburg,Feb20
88867,Hamburg,90.0,False,False,745.0,1938,True,True,585.0,45.0,apartment,2,True,Hamburg,Feb20
89024,Hamburg,260.0,False,True,1560.0,1985,False,True,1300.0,95.0,maisonette,4,True,Hamburg,Feb20
89040,Hamburg,140.0,False,False,794.0,1961,True,False,654.0,65.0,roof_storey,3,False,Hamburg,May19
89171,Hamburg,195.0,False,True,887.31,1995,True,False,692.31,75.58,apartment,2,False,Hamburg,May19
89238,Hamburg,500.0,False,True,3440.0,1911,False,False,2940.0,235.09,terraced_flat,7,True,Hamburg,Sep18
89244,Hamburg,170.0,False,False,870.0,1985,False,False,700.0,72.0,apartment,3,False,Hamburg,May19
89338,Hamburg,110.0,False,True,659.0,1906,True,False,549.0,57.2,apartment,2,False,Hamburg,Oct19
89447,Hamburg,300.0,False,True,1990.0,2016,True,False,1690.0,109.05,apartment,4,True,Hamburg,Feb20
89518,Hamburg,260.0,True,True,1810.0,2020,True,True,1550.0,96.0,apartment,3,False,Hamburg,Feb20
89551,Hamburg,360.0,True,True,2500.0,2018,True,True,2140.0,134.0,penthouse,2,True,Hamburg,Sep18
89561,Hamburg,260.0,False,True,2620.0,2009,True,True,1980.0,131.93,apartment,4,False,Hamburg,Sep18
89927,Hamburg,110.0,False,True,1120.0,1971,True,True,800.0,51.0,raised_ground_floor,2,False,Hamburg,May19
89951,Hamburg,400.0,False,False,2190.0,2012,True,True,1790.0,130.0,apartment,4,False,Hamburg,May19
90265,Hamburg,370.0,True,True,1760.0,2019,True,True,1390.0,138.85,other,5,False,Hamburg,Oct19
90302,Hamburg,300.0,True,True,1930.0,2018,True,True,1630.0,102.0,apartment,3,False,Hamburg,May19
90348,Hamburg,250.0,False,True,1150.0,1990,False,True,900.0,60.0,raised_ground_floor,2,True,Hamburg,Feb20
90440,Hamburg,180.0,False,True,766.25,1985,False,False,586.25,46.9,apartment,2,False,Hamburg,May19
90554,Hamburg,100.0,False,False,1350.0,1959,False,False,1150.0,100.14,roof_storey,4,False,Hamburg,Feb20
90580,Hamburg,75.0,False,True,730.0,1966,True,True,590.0,56.5,raised_ground_floor,2,False,Hamburg,Oct19
90621,Hamburg,110.0,False,True,630.0,1985,False,False,520.0,70.0,apartment,3,False,Hamburg,May19
90649,Hamburg,150.0,False,True,1060.0,1985,True,True,910.0,70.0,apartment,2,False,Hamburg,May19
90664,Hamburg,630.0,False,True,2390.0,1974,True,True,1560.0,140.0,apartment,3,False,Hamburg,May19
90738,Hamburg,60.0,False,False,504.0,1985,False,False,444.0,33.0,apartment,1,False,Hamburg,May19
90772,Hamburg,330.0,False,False,1530.0,1903,True,True,1200.0,97.0,apartment,4,False,Hamburg,Oct19
90924,Hamburg,250.0,False,True,1990.0,1977,True,True,1640.0,155.0,apartment,4,True,Hamburg,May19
91159,Hamburg,231.0,False,True,1791.08,2016,True,False,1371.08,90.75,apartment,3,False,Hamburg,May19
91177,Hamburg,489.0,False,True,2934.0,2013,True,True,2445.0,143.84,maisonette,4,False,Hamburg,Feb20
91239,Hamburg,180.0,False,True,1720.0,2013,True,True,1450.0,92.5,apartment,3,False,Hamburg,Feb20
91276,Hamburg,95.0,False,False,1385.0,1885,True,True,1290.0,65.0,penthouse,3,False,Hamburg,Oct19
91292,Hamburg,140.0,False,True,990.0,2002,True,True,850.0,54.5,loft,1,True,Hamburg,Feb20
91375,Hamburg,139.0,False,True,1367.86,1964,True,True,1068.86,82.22,apartment,3,False,Hamburg,Feb20
91512,Hamburg,84.0,False,True,688.13,1997,True,False,542.13,63.56,ground_floor,2,False,Hamburg,May19
91520,Hamburg,350.0,False,True,1946.5,1989,True,True,1596.5,103.0,penthouse,2,False,Hamburg,Oct19
91573,Hamburg,115.0,False,True,795.0,1904,True,True,680.0,60.0,apartment,3,True,Hamburg,Feb20
91597,Hamburg,115.0,False,True,694.0,1985,True,True,645.0,63.0,apartment,3,False,Hamburg,Oct19
91598,Hamburg,105.0,True,True,1185.0,2019,True,True,1015.0,65.4,apartment,2,True,Hamburg,Feb20
91613,Hamburg,50.0,False,True,910.0,1985,True,False,860.0,25.0,apartment,1,False,Hamburg,Feb20
91810,Hamburg,240.0,False,True,920.0,1965,True,True,680.0,41.6,apartment,1,False,Hamburg,Feb20
92040,Hamburg,200.0,False,False,871.0,1903,False,False,671.0,46.0,ground_floor,2,False,Hamburg,Sep18
92101,Hamburg,188.0,False,False,1038.0,1908,True,True,850.0,68.0,ground_floor,2,False,Hamburg,Sep18
92172,Hamburg,118.0,False,True,1126.0,2017,True,True,955.0,69.44,ground_floor,2,False,Hamburg,Feb20
92330,Hamburg,170.0,False,True,1125.34,2014,True,True,890.34,87.9,apartment,3,False,Hamburg,Feb20
92397,Hamburg,100.0,False,False,1950.0,1900,True,False,1750.0,80.0,apartment,3,False,Hamburg,Oct19
92624,Hamburg,350.0,False,True,1750.0,1995,True,True,1400.0,128.0,ground_floor,4,True,Hamburg,May19
92631,Hamburg,160.0,False,True,1810.0,2010,False,True,1650.0,100.0,apartment,3,False,Hamburg,Oct19
92704,Hamburg,220.0,False,False,1120.0,1985,True,True,900.0,80.0,apartment,3,False,Hamburg,May19
93067,Hamburg,200.0,False,False,880.0,1970,True,False,680.0,30.0,apartment,1,False,Hamburg,Feb20
93099,Hamburg,565.0,True,False,4465.0,2018,False,False,3900.0,161.0,apartment,4,False,Hamburg,Sep18
93118,Hamburg,290.0,False,True,1540.0,1985,True,False,1250.0,94.0,apartment,4,False,Hamburg,Feb20
93131,Hamburg,110.0,False,True,1820.0,1934,True,True,1600.0,110.0,apartment,4,False,Hamburg,Feb20
93175,Hamburg,130.0,False,True,2670.0,1900,True,True,2420.0,121.0,apartment,3,False,Hamburg,Sep18
93176,Hamburg,155.0,False,True,797.0,1972,True,False,605.0,35.6,apartment,1,False,Hamburg,May19
93229,Hamburg,175.0,False,True,1479.56,2018,True,True,1159.56,96.63,roof_storey,3,False,Hamburg,Feb20
93266,Hamburg,70.0,True,True,1440.0,2019,True,False,1300.0,69.15,roof_storey,2,False,Hamburg,Feb20
93301,Hamburg,200.0,False,True,1150.0,1985,True,False,950.0,58.0,apartment,2,False,Hamburg,Feb20
93653,Hamburg,313.0,False,True,1923.0,1985,True,True,1610.0,80.5,apartment,3,False,Hamburg,Oct19
93729,Hamburg,70.0,False,True,481.77,1985,False,True,341.77,5.58,ground_floor,2,False,Hamburg,May19
93743,Hamburg,170.0,True,True,1080.0,2018,True,True,910.0,53.77,apartment,2,False,Hamburg,Sep18
93845,Hamburg,120.0,False,True,953.13,1997,True,True,743.13,68.24,ground_floor,2,False,Hamburg,Feb20
93887,Hamburg,141.0,False,False,1058.0,1913,False,False,917.0,53.96,apartment,2,False,Hamburg,May19
94016,Hamburg,106.0,False,True,1143.0,1963,True,True,978.0,69.85,apartment,3,False,Hamburg,May19
94048,Hamburg,192.0,False,True,984.0,1995,True,True,792.0,66.0,apartment,2,False,Hamburg,Feb20
94104,Hamburg,250.0,False,True,2670.0,1900,True,False,2180.0,109.0,apartment,3,False,Hamburg,Feb20
94147,Hamburg,60.0,False,False,682.36,1939,True,True,567.36,47.28,apartment,2,False,Hamburg,Sep18
94212,Hamburg,500.0,False,False,2350.0,1985,True,False,1800.0,70.0,apartment,2,False,Hamburg,May19
94238,Hamburg,300.0,False,True,1700.0,1985,True,True,1400.0,150.0,apartment,5,True,Hamburg,Oct19
94334,Hamburg,118.0,False,True,667.3,1994,True,False,469.3,74.6,apartment,3,False,Hamburg,May19
94402,Hamburg,125.0,False,True,680.0,2018,True,True,555.0,44.56,apartment,1,False,Hamburg,Feb20
94558,Hamburg,180.0,False,True,830.0,1951,True,False,650.0,58.0,raised_ground_floor,2,True,Hamburg,May19
94571,Hamburg,95.0,False,True,520.4,1992,True,True,375.4,63.2,apartment,2,True,Hamburg,Feb20
94769,Hamburg,390.0,False,True,1850.0,2011,True,True,1460.0,103.0,ground_floor,4,True,Hamburg,Sep18
94787,Hamburg,222.1,False,True,1682.1,1985,True,True,1460.0,88.84,roof_storey,3,False,Hamburg,Feb20
94914,Hamburg,190.0,False,True,1170.0,1953,False,True,980.0,68.0,apartment,3,False,Hamburg,Oct19
95029,Hamburg,103.0,False,True,794.0,1978,True,True,629.0,55.16,apartment,2,False,Hamburg,Feb20
95235,Hamburg,250.0,False,False,1900.0,1900,True,True,1650.0,65.0,apartment,3,False,Hamburg,May19
95237,Hamburg,150.0,True,True,940.0,2017,True,True,790.0,60.84,apartment,2,False,Hamburg,Sep18
95463,Hamburg,110.0,False,True,760.0,1967,False,True,650.0,47.41,apartment,1,True,Hamburg,Oct19
95532,Hamburg,325.0,False,False,2777.0,1898,False,True,2452.0,160.0,raised_ground_floor,5,True,Hamburg,Oct19
95565,Hamburg,100.0,False,False,1270.0,1960,True,False,1100.0,56.99,roof_storey,2,False,Hamburg,May19
95606,Hamburg,100.0,False,True,859.18,1954,False,False,709.18,49.69,apartment,2,False,Hamburg,Feb20
95616,Hamburg,230.0,False,True,800.0,1968,True,True,570.0,71.0,apartment,2,False,Hamburg,Sep18
95864,Hamburg,97.0,False,True,767.74,1998,True,True,670.74,63.88,apartment,2,False,Hamburg,Oct19
95873,Hamburg,290.0,False,True,2240.0,1985,True,True,1950.0,100.0,apartment,3,False,Hamburg,Oct19
95885,Hamburg,150.0,False,True,800.0,1985,False,True,650.0,67.4,apartment,3,False,Hamburg,Oct19
95944,Hamburg,180.0,False,True,1750.0,1975,True,True,1450.0,120.0,roof_storey,3,False,Hamburg,Feb20
96064,Hamburg,180.0,False,True,954.0,1986,False,True,774.0,73.72,apartment,3,False,Hamburg,Oct19
96105,Hamburg,200.0,False,False,920.0,1971,False,True,720.0,72.0,roof_storey,2,False,Hamburg,May19
96219,Hamburg,190.0,True,True,1680.91,2019,True,True,1360.91,129.61,terraced_flat,4,False,Hamburg,May19
96380,Hamburg,95.0,False,True,1620.0,1888,True,False,1525.0,95.0,apartment,4,False,Hamburg,May19
96464,Hamburg,110.0,False,False,590.0,1994,True,False,480.0,35.0,roof_storey,1,False,Hamburg,Oct19
96509,Hamburg,225.0,False,True,1815.0,1900,True,True,1460.0,122.0,roof_storey,2,True,Hamburg,Feb20
96545,Hamburg,115.0,False,False,715.0,1985,True,True,600.0,57.0,roof_storey,2,False,Hamburg,Feb20
96562,Hamburg,211.0,False,False,2039.85,1900,True,True,1682.85,134.58,roof_storey,3,False,Hamburg,May19
96580,Hamburg,205.0,False,True,1655.0,1895,True,True,1450.0,60.0,apartment,2,False,Hamburg,Feb20
96763,Hamburg,336.0,False,False,2862.0,2014,True,False,2322.0,146.69,apartment,4,False,Hamburg,Feb20
96767,Hamburg,150.0,False,True,976.5,1990,True,True,826.5,87.0,apartment,3,True,Hamburg,May19
96857,Hamburg,190.0,False,False,1088.0,1999,True,True,898.0,53.0,apartment,1,False,Hamburg,May19
96908,Hamburg,45.0,False,True,495.0,1960,True,True,405.0,45.0,apartment,2,False,Hamburg,May19
96926,Hamburg,175.0,False,True,655.02,1979,True,True,480.02,50.85,apartment,1,False,Hamburg,May19
96957,Hamburg,150.0,False,True,1484.0,1985,True,False,1224.0,72.02,apartment,2,False,Hamburg,Oct19
97112,Hamburg,250.0,False,True,1170.0,1970,True,True,920.0,87.0,apartment,3,False,Hamburg,Sep18
97153,Hamburg,193.55,True,True,1686.65,2018,False,False,1493.1,55.3,apartment,2,False,Hamburg,May19
97558,Hamburg,140.0,False,True,1115.5,2017,True,False,907.5,60.5,other,2,False,Hamburg,May19
97696,Hamburg,240.0,False,True,1206.0,2016,True,True,1020.0,88.4,apartment,3,False,Hamburg,Oct19
97858,Hamburg,220.0,False,True,1595.0,2016,True,True,1248.0,108.5,apartment,4,False,Hamburg,Feb20
97916,Hamburg,110.0,True,True,1160.0,2018,True,False,1050.0,60.0,apartment,2,False,Hamburg,Sep18
97928,Hamburg,150.0,False,True,1450.0,1985,True,True,1300.0,64.0,apartment,2,False,Hamburg,May19
97972,Hamburg,185.0,False,True,3335.0,1952,True,True,2950.0,120.0,apartment,4,False,Hamburg,Oct19
97989,Hamburg,190.0,False,True,900.0,1985,True,True,710.0,54.0,other,2,False,Hamburg,May19
98040,Hamburg,250.0,False,False,1796.0,2006,True,True,1546.0,94.0,maisonette,3,False,Hamburg,Sep18
98050,Hamburg,100.0,False,False,680.0,1985,True,True,580.0,57.0,apartment,2,False,Hamburg,Feb20
98052,Hamburg,325.0,False,True,1525.0,1991,True,True,1200.0,105.0,maisonette,5,True,Hamburg,Oct19
98161,Hamburg,283.0,False,True,1618.0,2017,True,True,1250.0,94.39,maisonette,2,False,Hamburg,Feb20
98220,Hamburg,210.0,False,False,880.0,1985,False,False,670.0,74.0,apartment,2,False,Hamburg,Sep18
98259,Hamburg,189.93,True,True,1309.93,2019,True,True,1050.0,63.31,apartment,3,False,Hamburg,Feb20
98266,Hamburg,198.0,False,True,852.72,1957,True,False,654.72,74.4,ground_floor,3,False,Hamburg,May19
98271,Hamburg,116.0,True,True,1375.15,2018,False,True,1209.15,83.39,ground_floor,3,False,Hamburg,Sep18
98291,Hamburg,100.0,False,False,1110.0,1928,True,False,950.0,60.92,roof_storey,2,False,Hamburg,Sep18
98487,Hamburg,250.0,False,True,1030.0,1985,True,False,780.0,106.0,apartment,3,False,Hamburg,Feb20
98593,Hamburg,170.0,True,True,890.0,2019,True,True,720.0,56.0,apartment,2,False,Hamburg,Oct19
98660,Hamburg,150.0,False,False,670.0,1935,False,False,520.0,42.0,apartment,1,False,Hamburg,Feb20
98668,Hamburg,40.0,False,False,679.82,1985,True,True,609.82,19.92,other,1,False,Hamburg,May19
98705,Hamburg,310.0,False,True,1570.0,1992,True,True,1205.0,130.0,apartment,4,False,Hamburg,May19
98792,Hamburg,250.0,False,True,2850.0,1985,True,False,2500.0,225.0,penthouse,4,False,Hamburg,Sep18
98897,Hamburg,70.0,False,False,548.0,1914,False,False,478.0,38.0,apartment,2,False,Hamburg,Feb20
99293,Hamburg,195.0,True,True,1720.0,2019,True,True,1405.0,78.0,terraced_flat,3,True,Hamburg,Feb20
99345,Hamburg,159.0,True,True,1051.0,2019,True,False,982.0,61.13,apartment,2,False,Hamburg,Feb20
99535,Hamburg,80.0,False,False,1679.0,1936,True,True,1599.0,100.0,loft,3,False,Hamburg,Sep18
99663,Hamburg,390.0,False,True,1880.0,1979,True,True,1490.0,100.78,apartment,3,False,Hamburg,Feb20
99665,Hamburg,159.4,False,True,1024.4,1900,False,False,865.0,56.0,apartment,3,False,Hamburg,Sep18
99680,Hamburg,400.0,True,True,2000.0,2019,True,True,1600.0,133.0,apartment,4,False,Hamburg,May19
99699,Hamburg,170.0,True,True,1039.0,2019,True,True,869.0,58.0,apartment,2,False,Hamburg,May19
99704,Hamburg,90.0,False,False,630.0,2011,True,False,540.0,19.1,apartment,1,False,Hamburg,May19
99868,Hamburg,274.0,False,True,1769.0,1987,True,False,1495.0,92.4,roof_storey,3,False,Hamburg,May19
99946,Hamburg,270.0,False,True,1470.0,1979,True,True,1200.0,102.0,maisonette,3,True,Hamburg,Feb20
99947,Hamburg,108.0,False,False,1043.0,1928,False,False,935.0,51.95,apartment,2,False,Hamburg,Sep18
100018,Hamburg,170.0,True,False,1415.0,2017,True,True,1245.0,65.5,ground_floor,2,False,Hamburg,Sep18
100081,Hamburg,161.5,True,True,904.35,2019,True,True,742.85,53.83,apartment,2,False,Hamburg,Oct19
100125,Hamburg,200.0,True,False,1816.0,2019,False,False,1616.0,101.0,roof_storey,4,True,Hamburg,Feb20
100131,Hamburg,260.0,False,True,1381.0,2016,True,True,1121.0,80.0,other,3,False,Hamburg,Oct19
100147,Hamburg,327.0,True,True,1527.0,2018,True,True,1200.0,108.71,apartment,4,False,Hamburg,May19
100161,Hamburg,150.0,False,True,1970.0,1938,True,True,1700.0,77.0,maisonette,3,False,Hamburg,Feb20
100166,Hamburg,400.0,False,True,1986.0,1986,True,True,1586.0,152.0,maisonette,5,False,Hamburg,Sep18
100170,Hamburg,250.0,False,True,2710.0,1913,True,True,2260.0,142.0,roof_storey,4,False,Hamburg,Oct19
100189,Hamburg,420.0,False,False,3170.0,1972,True,True,2750.0,189.0,penthouse,4,False,Hamburg,Feb20
100231,Hamburg,161.0,False,True,756.0,1973,True,True,595.0,46.0,apartment,2,False,Hamburg,Sep18
100300,Hamburg,220.0,True,True,1180.0,2018,True,True,960.0,87.5,apartment,2,False,Hamburg,Sep18
100331,Hamburg,150.0,True,True,1600.0,2019,True,True,1450.0,59.0,ground_floor,2,False,Hamburg,Oct19
100380,Hamburg,155.0,False,True,705.0,1980,True,True,495.0,35.0,roof_storey,2,True,Hamburg,Feb20
100511,Hamburg,70.0,False,True,576.0,1965,False,False,436.0,36.0,apartment,1,False,Hamburg,Oct19
100681,Hamburg,180.0,True,True,1338.4,2019,True,False,1158.4,72.4,raised_ground_floor,2,False,Hamburg,Oct19
100868,Hamburg,144.2,False,False,1031.03,2015,True,False,886.83,72.1,loft,2,False,Hamburg,Feb20
101112,Hamburg,199.0,False,False,1349.6,2013,True,False,992.6,102.33,apartment,3,False,Hamburg,May19
101273,Hamburg,230.0,False,True,1995.0,1955,True,False,1765.0,87.0,apartment,3,False,Hamburg,May19
101294,Hamburg,187.0,False,True,795.0,1967,False,True,608.0,81.15,apartment,4,False,Hamburg,May19
101330,Hamburg,300.0,False,True,3300.0,1905,True,False,3000.0,160.0,raised_ground_floor,6,True,Hamburg,May19
101394,Hamburg,75.0,False,True,1146.81,1905,True,True,964.81,74.32,apartment,3,False,Hamburg,Feb20
101715,Hamburg,210.0,False,True,1699.0,1991,True,True,1269.0,112.0,maisonette,3,False,Hamburg,May19
101759,Hamburg,100.0,False,False,950.0,1978,False,True,750.0,72.0,roof_storey,3,True,Hamburg,Feb20
101819,Hamburg,180.0,False,True,1100.0,1985,True,True,920.0,64.0,other,2,False,Hamburg,Feb20
101873,Hamburg,120.0,False,True,940.0,1977,True,False,750.0,52.53,apartment,2,False,Hamburg,May19
101879,Hamburg,285.0,False,True,2089.0,1904,True,True,1804.0,104.25,apartment,3,False,Hamburg,Sep18
102004,Hamburg,120.0,False,True,813.0,1985,True,False,693.0,27.0,apartment,1,False,Hamburg,Sep18
102015,Hamburg,227.0,True,True,1619.0,2019,True,False,1392.0,81.56,apartment,3,False,Hamburg,Feb20
102044,Hamburg,285.0,False,True,1500.0,1905,True,True,1215.0,94.88,maisonette,2,True,Hamburg,Feb20
102328,Hamburg,114.0,False,True,1018.22,2000,True,True,746.22,60.57,apartment,2,False,Hamburg,Oct19
102368,Hamburg,205.0,False,True,1237.0,2018,True,True,1032.0,72.69,apartment,3,False,Hamburg,Feb20
102466,Hamburg,290.0,False,True,1640.0,1972,True,True,1350.0,123.0,apartment,4,True,Hamburg,Sep18
102518,Hamburg,485.0,False,False,990.0,1985,True,True,505.0,68.0,roof_storey,3,False,Hamburg,May19
102522,Hamburg,200.0,False,False,1150.0,1935,True,False,950.0,76.0,apartment,2,False,Hamburg,May19
102618,Hamburg,70.0,False,False,898.0,1985,False,False,758.0,62.0,apartment,2,False,Hamburg,May19
102662,Hamburg,125.0,False,True,742.3,2005,True,False,547.3,71.73,apartment,2,True,Hamburg,May19
102778,Hamburg,150.0,False,False,1200.0,1920,True,True,1050.0,40.0,apartment,2,True,Hamburg,Oct19
102893,Hamburg,162.0,False,True,912.0,1972,True,False,750.0,50.0,other,2,False,Hamburg,May19
102903,Hamburg,110.0,False,True,490.0,1965,True,True,380.0,40.0,apartment,1,False,Hamburg,May19
102914,Hamburg,180.0,False,True,830.0,1977,True,False,650.0,53.0,apartment,2,False,Hamburg,Oct19
102920,Hamburg,155.0,False,True,760.0,1972,True,False,569.0,35.6,apartment,1,False,Hamburg,May19
102928,Hamburg,0.0,False,True,1600.0,1985,True,False,1600.0,95.0,apartment,3,False,Hamburg,May19
102934,Hamburg,305.0,False,True,1910.0,1996,True,True,1495.0,130.0,ground_floor,4,True,Hamburg,May19
103039,Hamburg,100.0,False,True,1400.0,2014,True,False,1300.0,105.0,maisonette,3,True,Hamburg,Feb20
103089,Hamburg,272.0,True,True,1752.0,2019,True,True,1480.0,100.0,ground_floor,3,True,Hamburg,Oct19
103207,Hamburg,223.93,True,True,1594.93,2018,True,True,1371.0,91.4,apartment,3,False,Hamburg,May19
103351,Hamburg,220.0,False,True,2975.0,2015,True,True,2595.0,171.0,apartment,4,True,Hamburg,Oct19
103473,Hamburg,725.0,False,True,5675.0,1909,True,False,4950.0,290.0,apartment,8,False,Hamburg,Sep18
103491,Hamburg,160.0,False,True,1870.0,2017,True,True,1640.0,82.0,apartment,3,False,Hamburg,Oct19
103586,Hamburg,80.0,False,True,925.0,1928,True,True,765.0,54.5,apartment,2,False,Hamburg,Oct19
103665,Hamburg,398.0,False,True,2273.0,1908,True,False,1875.0,150.0,roof_storey,5,False,Hamburg,Sep18
103877,Hamburg,207.11,True,True,1494.95,2019,True,True,1252.0,94.14,apartment,2,True,Hamburg,Feb20
103879,Hamburg,150.0,True,True,1900.0,2019,True,True,1750.0,66.6,apartment,2,False,Hamburg,Oct19
103974,Hamburg,60.0,False,False,738.0,1985,False,False,618.0,52.0,apartment,2,False,Hamburg,Oct19
104170,Hamburg,45.0,False,False,514.0,1956,True,False,419.0,41.9,raised_ground_floor,2,False,Hamburg,Sep18
104427,Hamburg,190.0,False,True,1509.0,1918,True,False,1319.0,85.11,raised_ground_floor,2,True,Hamburg,Sep18
104431,Hamburg,150.0,False,True,970.0,2003,True,True,750.0,71.0,apartment,3,False,Hamburg,Sep18
104470,Hamburg,200.0,False,True,1490.0,1997,True,False,1290.0,92.0,roof_storey,3,False,Hamburg,Oct19
104525,Hamburg,170.0,False,True,1050.0,2005,True,False,880.0,36.0,apartment,2,False,Hamburg,Feb20
104526,Hamburg,140.0,False,True,710.0,1973,True,True,570.0,57.0,apartment,2,False,Hamburg,Sep18
104537,Hamburg,220.0,True,True,1250.0,2019,True,True,1030.0,80.29,other,3,False,Hamburg,May19
104540,Hamburg,106.0,False,True,986.0,1968,True,True,760.0,63.56,apartment,2,False,Hamburg,Feb20
104623,Hamburg,150.0,False,False,810.0,1912,True,True,660.0,62.0,roof_storey,2,True,Hamburg,May19
104735,Hamburg,150.0,False,True,1149.0,2013,True,True,999.0,74.9,apartment,2,False,Hamburg,May19
104781,Hamburg,260.0,False,True,1330.0,1972,True,True,990.0,100.0,maisonette,4,False,Hamburg,May19
104803,Hamburg,323.4,True,True,2125.2,2018,False,False,1801.8,92.4,apartment,3,False,Hamburg,Sep18
104815,Hamburg,195.0,False,True,1085.0,1961,True,False,890.0,67.0,other,3,False,Hamburg,Sep18
104905,Hamburg,92.0,False,True,1110.77,2016,True,True,927.77,72.82,apartment,3,False,Hamburg,Sep18
105061,Hamburg,186.0,True,False,1111.0,2019,True,True,925.0,68.52,apartment,2,False,Hamburg,May19
105121,Hamburg,180.0,False,True,1815.0,2012,True,True,1520.0,111.2,apartment,3,False,Hamburg,Sep18
